,account_name,channel,like,love,wow,haha,sad,angry,comment,share,engagement,favorite,retweet,share_on_facebook,dislike
3512,บซรว,facebook,89.0,8.0,0.0,0.0,0.0,0.0,5.0,4.0,106,0.0,0.0,0.0,0.0
2340,Walker Talker : เดินทางเล่าเรื่อง,youtube,93.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,105,0.0,0.0,7.0,1.0
3468,นายแทน ชวนทําอาหาร,instagram,85.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,102,0.0,0.0,0.0,0.0
628,Eat 'n Trip,instagram,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,101,0.0,0.0,0.0,0.0
1507,MotoWish,youtube,81.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,97,0.0,0.0,3.0,6.0
3639,พี่ม้าพาเที่ยว ฮี่ฮี่เจแปน,youtube,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97,0.0,0.0,57.0,1.0
720,FINSTREET,youtube,25.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,97,0.0,0.0,69.0,2.0
3927,สุธีรา เอื้อไพโรจน์กิจ,youtube,82.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,94,0.0,0.0,4.0,5.0
1852,RK Thai Kitchen,facebook,61.0,2.0,0.0,0.0,0.0,1.0,17.0,10.0,91,0.0,0.0,0.0,0.0
2493,auracherrybag,instagram,88.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,91,0.0,0.0,0.0,0.0
468,Cook with Gui,facebook,80.0,2.0,1.0,0.0,0.0,0.0,0.0,8.0,91,0.0,0.0,0.0,0.0
3814,วรพล สิงห์เขียวพงษ์,youtube,69.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,90,0.0,0.0,6.0,4.0
4016,หิวมั้ย,facebook,71.0,1.0,1.0,0.0,0.0,0.0,2.0,14.0,89,0.0,0.0,0.0,0.0
2964,techmoblog,youtube,64.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,89,0.0,0.0,8.0,8.0
416,Chef Bus,youtube,78.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,88,0.0,0.0,0.0,0.0
1400,Mckenz1e,youtube,80.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,87,0.0,0.0,0.0,0.0
368,Buffalo Gags,youtube,67.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,87,0.0,0.0,7.0,0.0
2758,manasaproy,twitter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86,51.0,35.0,0.0,0.0
2373,Where Eat It แวะกินที่ไหนดี,youtube,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85,0.0,0.0,3.0,4.0
2827,oPuTo,youtube,71.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,85,0.0,0.0,0.0,6.0
792,Food Traveller TH กินดีอยู่ดี,instagram,82.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,83,0.0,0.0,0.0,0.0
3537,บิ๊กไบค์คลับThailand,facebook,71.0,4.0,1.0,0.0,0.0,0.0,1.0,6.0,83,0.0,0.0,0.0,0.0
3216,ความรู้สึกในใจ,facebook,70.0,0.0,1.0,0.0,1.0,0.0,1.0,9.0,82,0.0,0.0,0.0,0.0
863,GenGaGame - เก่งกะเกม,youtube,58.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,81,0.0,0.0,3.0,4.0
199,BKKMENU.COM,youtube,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80,0.0,0.0,37.0,0.0
4528,ไปไหนด้วยกัน,instagram,75.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,78,0.0,0.0,0.0,0.0
91,Ahiru - アヒル studio,facebook,64.0,6.0,0.0,1.0,0.0,0.0,5.0,2.0,78,0.0,0.0,0.0,0.0
2415,Yoga with Jib,twitter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77,47.0,30.0,0.0,0.0
2166,Teeshutterb - รีวิว Gadget & การถ่ายภาพ,instagram,59.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,77,0.0,0.0,0.0,0.0
4193,เที่ยวจนไม่มีจะแดก,instagram,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77,0.0,0.0,0.0,0.0
613,EPICPB.Th,facebook,50.0,5.0,0.0,0.0,0.0,0.0,11.0,10.0,76,0.0,0.0,0.0,0.0
2384,Wonder Boy,twitter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75,49.0,26.0,0.0,0.0
2583,finspaceth,twitter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74,48.0,26.0,0.0,0.0
2524,chahna_mint,youtube,60.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,72,0.0,0.0,5.0,0.0
3563,ปั่นไปเรื่อย,youtube,53.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,71,0.0,0.0,1.0,0.0
1468,ModPro by Iphonemod,facebook,53.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,71,0.0,0.0,0.0,0.0
3329,ซ่อมบ้าน,facebook,45.0,0.0,2.0,1.0,0.0,0.0,12.0,10.0,70,0.0,0.0,0.0,0.0
2147,TarKawin,youtube,35.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,69,0.0,0.0,22.0,3.0
1146,Kanith,instagram,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,0.0,0.0,0.0,0.0
589,Ducking Tiger,youtube,59.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,69,0.0,0.0,4.0,0.0
3042,กองทุนไหนดี?,facebook,45.0,2.0,2.0,0.0,0.0,0.0,4.0,15.0,68,0.0,0.0,0.0,0.0
3171,ครอบครัวการเงิน,facebook,60.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,68,0.0,0.0,0.0,0.0
363,Brotherhood Trader,facebook,43.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,67,0.0,0.0,0.0,0.0
3372,ตุ้ยลุยครัว,youtube,40.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,66,0.0,0.0,2.0,0.0
1243,Latdawan Channel,facebook,51.0,0.0,3.0,0.0,0.0,0.0,5.0,6.0,65,0.0,0.0,0.0,0.0
1204,Kitsguy : Lifestyle เพื่อชีวิตที่ดีขึ้นและมีความสุข,facebook,56.0,0.0,1.0,1.0,0.0,0.0,5.0,1.0,64,0.0,0.0,0.0,0.0
4128,เกล ปัญญตา,youtube,56.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,64,0.0,0.0,0.0,0.0
876,Glitterxmatter,facebook,15.0,1.0,0.0,0.0,0.0,0.0,7.0,40.0,63,0.0,0.0,0.0,0.0
1578,NampunMakeup,youtube,39.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,63,0.0,0.0,10.0,0.0
430,Chill Journey :: เที่ยวอย่างชิว,youtube,46.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,60,0.0,0.0,3.0,2.0
3379,ตูนน์ ชนกกานต์ วีรคติธรรม,twitter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60,25.0,35.0,0.0,0.0
3663,ฟอร์มหมาแก่,twitter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59,15.0,44.0,0.0,0.0
1258,Life with Muay,youtube,47.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,59,0.0,0.0,2.0,0.0
3610,พลอย CocoPsyche,youtube,16.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,59,0.0,0.0,34.0,0.0
3945,หนีงานไปเที่ยว,instagram,56.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,58,0.0,0.0,0.0,0.0
4322,เลี้ยงลูกไปด้วยกัน,instagram,57.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,58,0.0,0.0,0.0,0.0
1677,PDAMobiz.com,youtube,43.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,57,0.0,0.0,0.0,7.0
2870,perthkvsr,youtube,44.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,57,0.0,0.0,0.0,0.0
263,Beauty Mouthsy,twitter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,31.0,25.0,0.0,0.0
2643,iReview.in.th,instagram,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,0.0,0.0,0.0,0.0
831,Friendnancial - การเงินภาษาเพื่อน,instagram,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,0.0,0.0,0.0,0.0
1741,Pang HealthyRoutine,youtube,36.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,54,0.0,0.0,9.0,3.0
4198,เที่ยวทั่วไทย ไปไหนดี,youtube,48.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,54,0.0,0.0,3.0,0.0
2529,cherry_healthylife,facebook,36.0,1.0,0.0,0.0,0.0,0.0,1.0,16.0,54,0.0,0.0,0.0,0.0
4217,เที่ยวแบบมนุษย์เงินเดือน,youtube,37.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,53,0.0,0.0,12.0,0.0
3089,กินเพลิน เดินเที่ยว,youtube,32.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,52,0.0,0.0,16.0,0.0
2515,bowbowmixandmatch,youtube,45.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,52,0.0,0.0,3.0,2.0
3336,ด.ช.หน้าหมา,instagram,48.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,50,0.0,0.0,0.0,0.0
2782,monnnae,instagram,49.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,50,0.0,0.0,0.0,0.0
2631,hollyhua,twitter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,18.0,32.0,0.0,0.0
3561,ปั่นแค่ไหว,youtube,39.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,50,0.0,0.0,4.0,0.0
3583,ผิงจะรีวิวเพราะของมันต้องมี,youtube,42.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,50,0.0,0.0,2.0,1.0
1847,Q Taymee,twitter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,29.0,21.0,0.0,0.0
4037,อยากเป็นนักวางแผนการเงิน,youtube,17.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,49,0.0,0.0,31.0,0.0
2090,Superbike Society,youtube,25.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,49,0.0,0.0,14.0,0.0
1934,SUPERTOMMO,twitter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,35.0,13.0,0.0,0.0
3363,ตีแผ่ชีวิตมหาลัย,instagram,45.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,48,0.0,0.0,0.0,0.0
4010,หัวกลม,instagram,47.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,48,0.0,0.0,0.0,0.0
3554,ปลูกหุ้นกินผล,facebook,38.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,47,0.0,0.0,0.0,0.0
1491,Monster Over Racing Club,youtube,39.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,46,0.0,0.0,2.0,1.0
2564,emmeemm,youtube,39.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,46,0.0,0.0,6.0,0.0
2458,_pimuu,youtube,35.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,45,0.0,0.0,5.0,0.0
4519,ไปเที่ยวกันมั๊ย by Penguint,twitter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,20.0,25.0,0.0,0.0
2189,Thaibma : สมาคมตลาดตราสารหนี้ไทย,twitter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,23.0,22.0,0.0,0.0
2704,juunep,facebook,39.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,45,0.0,0.0,0.0,0.0
4523,ไปไง มาไง,twitter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,21.0,23.0,0.0,0.0
1603,Ninew Yopang,youtube,26.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,44,0.0,0.0,12.0,1.0
3476,นินจา การตลาด,instagram,42.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,44,0.0,0.0,0.0,0.0
2572,epahamalao,twitter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,26.0,17.0,0.0,0.0
4516,ไปเที่ยวกัน GoThaitogether,youtube,25.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,42,0.0,0.0,7.0,1.0
3024,yingworldfood,twitter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,21.0,21.0,0.0,0.0
1566,NUANIA,twitter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,26.0,16.0,0.0,0.0
3240,คุณแม่ยังสวย,youtube,26.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,41,0.0,0.0,2.0,0.0
31,42KClubThailand,youtube,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,0.0,0.0,16.0,0.0
1817,Porropz Blog,youtube,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,0.0,0.0,2.0,0.0
3821,วัยรุ่นสร้างตัว,twitter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,17.0,24.0,0.0,0.0
1738,Pam Studio,instagram,31.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,40,0.0,0.0,0.0,0.0
2353,Wawow,youtube,34.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,40,0.0,0.0,2.0,1.0
4133,เกิดมาใช้ตัง,twitter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,18.0,22.0,0.0,0.0
27,2how,twitter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,30.0,10.0,0.0,0.0
3832,วิ Beauty4ties,youtube,16.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,40,0.0,0.0,17.0,0.0
680,EssaySeektv,facebook,36.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,40,0.0,0.0,0.0,0.0
1592,Netflix รีวิว,instagram,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,0.0,0.0
4097,อิป้าหามาเล่า - E'pa hamalao ล้วงลึกทุกการลงทุน หุ้น กองทุนรวม,youtube,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,0.0,0.0,34.0,0.0
2274,Train Hard Look Hot by Nattie,youtube,34.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,39,0.0,0.0,3.0,0.0
592,Duet Diary ตามรอยเที่ยว,instagram,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,0.0,0.0,0.0,0.0
1929,SPRINGme,facebook,35.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,38,0.0,0.0,0.0,0.0
2476,ann.manas,youtube,31.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,38,0.0,0.0,0.0,1.0
3508,น้องสามชั้นพี่ใบพาย Samshan & Baipai,youtube,30.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,38,0.0,0.0,6.0,0.0
547,Digital Advisors นักวางแผนการเงินดิจิทัล,youtube,22.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,37,0.0,0.0,13.0,0.0
503,DailyGizmo.tv by Ceemeagain,youtube,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,2.0,0.0
1263,Like สาระ,youtube,27.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,37,0.0,0.0,2.0,1.0
2190,Thaibma : สมาคมตลาดตราสารหนี้ไทย,youtube,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,20.0,1.0
1826,ProVision Thai,facebook,15.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,35,0.0,0.0,0.0,0.0
2540,condotiddoi,twitter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,19.0,16.0,0.0,0.0
4136,เกเรรักสุขภาพ by หมอจ๋า,youtube,25.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,34,0.0,0.0,0.0,1.0
3534,บันทึกสองเท้า,facebook,30.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,34,0.0,0.0,0.0,0.0
477,Coolerist,twitter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,22.0,12.0,0.0,0.0
397,Car365,facebook,29.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,33,0.0,0.0,0.0,0.0
3156,คนรักงานไม้ ช่าง DIY ช่างบ้านๆ,facebook,28.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,33,0.0,0.0,0.0,0.0
2191,Thaifundstoday,facebook,22.0,0.0,0.0,0.0,1.0,0.0,8.0,1.0,32,0.0,0.0,0.0,0.0
3560,ปั่นแค่ไหว,twitter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,23.0,8.0,0.0,0.0
1796,Ploy Style,facebook,25.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,31,0.0,0.0,0.0,0.0
209,BPs Trading Diary,facebook,27.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,31,0.0,0.0,0.0,0.0
3681,มนุษย์ลูก,youtube,23.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,31,0.0,0.0,6.0,1.0
3076,กินข้าวกัน,youtube,27.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,31,0.0,0.0,2.0,0.0
2922,sairamirror,twitter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,20.0,11.0,0.0,0.0
2568,engbypfah,youtube,25.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,30,0.0,0.0,1.0,0.0
2574,eurosaurus,twitter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,23.0,7.0,0.0,0.0
3287,ฉันชอบหนังสือ,facebook,23.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,30,0.0,0.0,0.0,0.0
2888,poiluang_cooking,youtube,24.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,28,0.0,0.0,0.0,0.0
675,Environman,youtube,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,0.0,0.0,1.0,0.0
1112,Justmoment,youtube,22.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,28,0.0,0.0,1.0,0.0
1490,Money maker - สร้างเงินให้มนุษย์เงินเดือน,youtube,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,28,0.0,0.0,14.0,0.0
1293,Ltf/rmf promotion และกองทุนรวมอื่นๆ,facebook,17.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,28,0.0,0.0,0.0,0.0
403,Castgame by Ahtee Papang,facebook,19.0,1.0,1.0,0.0,0.0,0.0,4.0,3.0,28,0.0,0.0,0.0,0.0
3204,ครูพีชชี่ Englicious,facebook,13.0,4.0,1.0,0.0,0.0,0.0,0.0,10.0,28,0.0,0.0,0.0,0.0
2733,lala_sketch_stamp,youtube,18.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,27,0.0,0.0,5.0,0.0
1583,Nattiwz_,twitter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,17.0,10.0,0.0,0.0
178,Autolifethailand,twitter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,24.0,2.0,0.0,0.0
2749,love fitt,youtube,17.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,26,0.0,0.0,0.0,1.0
2342,Wander More,twitter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,15.0,11.0,0.0,0.0
4219,เที่ยวให้ยับ : Crazy Journeys,youtube,15.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,25,0.0,0.0,6.0,0.0
4299,เรื่องในครัว by เชฟปู ปูริดา,facebook,20.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,25,0.0,0.0,0.0,0.0
3247,คุยกับหมอตาเด็ก by หมอพี,youtube,19.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,24,0.0,0.0,1.0,0.0
870,Ginyuudai - กินอยู่ได้,facebook,20.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,23,0.0,0.0,0.0,0.0
118,Am4you Gadget,twitter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,13.0,10.0,0.0,0.0
2793,nam_finance,twitter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,15.0,8.0,0.0,0.0
2884,platforfit.com,youtube,18.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23,0.0,0.0,3.0,1.0
83,Abby A.,facebook,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0.0,0.0,0.0,0.0
2744,lomfangandembroidery,instagram,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0.0,0.0,0.0,0.0
2916,reviewmaiyood,twitter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,17.0,6.0,0.0,0.0
3698,มานี่ มีตังค์,facebook,10.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,22,0.0,0.0,0.0,0.0
4310,เลี้ยงลูกยุคดิจิทัล By Tubtong,facebook,15.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,22,0.0,0.0,0.0,0.0
4113,อ่านแล้วเล่า,facebook,14.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,22,0.0,0.0,0.0,0.0
785,FitmumwithBebe คนแปลงร่าง,youtube,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22,0.0,0.0,15.0,0.0
3267,จบข่าว,twitter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,11.0,10.0,0.0,0.0
193,BEHIND the BEAUTY,facebook,18.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,21,0.0,0.0,0.0,0.0
2597,fotograzero,twitter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,18.0,3.0,0.0,0.0
1304,MADUA,instagram,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0
671,Englogic สอนภาษาอังกฤษ โดย อ.พาย,youtube,14.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,20,0.0,0.0,4.0,0.0
4493,ไปกันนะ : Pai Gun Na,twitter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,6.0,14.0,0.0,0.0
2700,june_teeratee,twitter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,18.0,2.0,0.0,0.0
3753,รีวิวอีสาน,youtube,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19,0.0,0.0,5.0,2.0
1164,KengKawiz,twitter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,15.0,3.0,0.0,0.0
642,EatGoodFoodOnly,twitter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,14.0,4.0,0.0,0.0
1734,Palapilii Thailand,twitter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,13.0,4.0,0.0,0.0
1296,Lullafoods,youtube,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17,0.0,0.0,7.0,0.0
2227,The Travelerz,twitter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,11.0,5.0,0.0,0.0
318,Bliss Out There,twitter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,7.0,9.0,0.0,0.0
728,FPSThailand.com,twitter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,14.0,2.0,0.0,0.0
2093,Surfer's Holiday,twitter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,9.0,7.0,0.0,0.0
692,Excel for everyone,twitter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,11.0,5.0,0.0,0.0
4283,เรียนภาษาอังกฤษแบบ American สไตล์ - TalkAmerican,twitter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,13.0,3.0,0.0,0.0
4120,เ ที่ ย ว ดิ ไ ม่ แ พ ง ห ร อ ก,instagram,15.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16,0.0,0.0,0.0,0.0
79,AOV World,youtube,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.0,0.0,0.0,1.0
1859,RattoWanderlust เที่ยวไปทั่วโลก รีวิวเที่ยวไต้หวัน,twitter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,11.0,4.0,0.0,0.0
549,Digitalay,instagram,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0
949,HashCorner,youtube,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,4.0,0.0
2830,odiniapp,twitter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,6.0,8.0,0.0,0.0
774,Fit Style Fern,youtube,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0.0,0.0,0.0,0.0
3856,วีรวัฒน์ วีรวรรณ Tah Werawat,facebook,10.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,14,0.0,0.0,0.0,0.0
4126,เกรียน ออกแบบ,facebook,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14,0.0,0.0,0.0,0.0
3609,พลอย CocoPsyche,twitter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,10.0,4.0,0.0,0.0
1271,Little Ing Baby,youtube,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14,0.0,0.0,0.0,0.0
3177,ครัวดัดจริต,youtube,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13,0.0,0.0,0.0,0.0
2808,ninjakantalad,twitter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,9.0,4.0,0.0,0.0
294,Bike Addict,facebook,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13,0.0,0.0,0.0,0.0
1923,SCIWAYS,twitter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,11.0,1.0,0.0,0.0
851,Gadget4Thai,twitter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,7.0,5.0,0.0,0.0
930,Hackmakeup&hair,facebook,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0
4433,โตแล้วไปไหนก็ได้,twitter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2.0,10.0,0.0,0.0
3649,พ่อบ้าน นักลงทุน ที่ปรึกษาการลงทุนหุ้น เเละ Single license,youtube,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,10.0,0.0
3025,yingworldfood,youtube,6.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,11,0.0,0.0,0.0,1.0
3941,หนังเรื่องนี้ ku ดูแล้ว,twitter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,3.0,8.0,0.0,0.0
4472,ใครสอนให้โพสรูปของกินตอนดึกกกก,instagram,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0
40,6 August Journey,youtube,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,6.0,0.0
2308,VEEDVIL,facebook,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0
3983,หมีพุงกลม,instagram,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0
